,cid,podcaster_id,title,episode_count,sub_count,primary_cid,name
646,2769322,18287524.0,سلامت روان با گودگودک,22,3130,,Shokoufeh Aghabozorgi
587,5548410,29998825.0,شوخی با تاریخ,21,3113,,Farda Podcast
2585,1392490,7965299.0,سکانس,4,3100,,Hatari
2442,4958703,7506882.0,TravelCast,42,3089,,hosein Gh
2180,4944908,9896063.0,بهاریه,1475,3088,,Mahdi Baharieh
997,4026091,17868233.0,BinoshaCast | بینوشاکست,79,3060,,BinoshaCast
2553,4935315,25624785.0,UnCadr | آنکادر,22,3057,,uncadr podcast
2984,2769466,18306050.0,Graphistbas,5,3054,,Graphistbas
733,4929302,21516091.0,شعر کست | SherCast,83,3038,,Boutigha Podcast
496,4907239,11854291.0,پادکست پندار,12,3029,,Khosro Masoumi
994,2160098,13503763.0,Radio Rango - رادیو رنگو,288,3023,,Iman Abouhamzeh
4295,2397904,15818070.0,bistoyek | بیست و یک,11,3021,,Raham
318,3694908,12819871.0,Paragraph | پادکست پاراگراف,54,3000,,PersianBMS
1167,3304296,19609589.0,زندگی با فشن,12,2978,,زندگی با فشن
423,2575433,15478778.0,Gap Time,96,2971,,Gap Time
1039,5171367,27159900.0,دچار,26,2969,,Dochar Podcast
521,4920922,22882288.0,رادیو شمسه,138,2969,,Siavash mehr
2118,5006053,26255744.0,پادکست آذرخش مکری,99,2955,,Mokri podcasts
505,2092535,9630079.0,Radio Laleh| رادیولاله,31,2945,,laleh Abr
933,2274991,15227876.0,Bgluten | بی‌‌ گلوتن,7,2914,,بی گلوتن | bgluten
3709,3535253,20345024.0,Podcast +18 -مثبت هیژده,10,2892,,podcast+18
2986,2699245,17913697.0,آن سوی مرگ,40,2887,,Vahid Valian
1052,4891567,23056851.0,تاریخ از بیخ,26,2880,,Tarikhazbikh
1330,4745354,21931421.0,دارکست,26,2880,,Darcast
1813,2145314,13052142.0,داستان با بیان,16,2868,5555222.0,Farzad Bayan
2015,3150462,11121619.0,طاعون,5,2853,,Bahador Beigomi
1518,4323561,22506380.0,چهار میثاق,35,2839,,ماتیکان
2701,1493459,3291049.0,Sentinel Podcast - پادکست نگهبان,17,2828,,Nima Yousef nejad
177,2539522,21612578.0,Shir ya Khat | شیریاخط,33,2820,,Shayan Eskandari
535,5279989,15329999.0,خوانش کتاب برای انسان خردمند (2),61,2804,,Farhad Arkani
2420,2102797,14053792.0,کافه برنامه نویس,9,2792,,کافه برنامه نویس
2544,3403166,11090430.0,Gap Podcast - پادکست گپ,36,2785,,Gap Podcast پادکست گپ
2389,5609736,33141224.0,کنسرو هنر/ canned art,13,2785,,shabnam aria
1490,4900820,25371863.0,TALK-TICS,9,2776,,Afshin1126
4108,3490542,20200057.0,چنل کتاب صوتی لوتوس lotus,25,2772,,Pedram Farhani
3454,2122812,13293089.0,RadioDialogue | رادیودیالوگ,25,2752,,hamed mahouti
436,1713504,16313618.0,میهن بلاکچین,69,2747,4707526.0,MihanBlockchain
800,2588552,7470845.0,پادکست فارسی – دیج ایمیج,33,2740,,امیر یاری پادکست دیج ایمیج
1990,4735223,24438995.0,چرا ملت‌ها شکست می‌خورند؟ ( کتاب صوتی ),15,2719,,apexboox
84,4862050,6196416.0,یک و یک دقیقه,9,2717,,Poria
1742,5463243,23617868.0,Summarize | رادیو سامرایز,33,2631,,رادیو سامرایز
3800,4703994,24186861.0,Samtalk,50,2607,,Where is Home Series
1738,1476981,9335585.0,پادکست رادیو لوکتو | Radio Looketo,77,2603,,Looketo Company
1107,4600640,23522101.0,Chichaka podcast | پادکست فارسی چیچکا,8,2569,,Sakura
1948,2879682,16102690.0,مدیر ممتاز با ناصر غانم‌زاده | The Great CEO,6,2567,,ghanemzadeh
4083,4601648,22278359.0,کتاب های معروف روانشناسی,18,2511,,ida.md
2535,4939176,16190920.0,Martensite,30,2492,,Kiana Shekofteh
110,3669906,7336596.0,پادکست انسو | Enso Podcast,25,2488,,Ehsan Tarighat
1311,3688009,19385935.0,Radio Valium رادیو والیوم,44,2479,,R.S
3393,2727032,17675454.0,کانال روانشناس زهرا رضایی (زوج درمانگر و درمان های فردی),296,2462,,روانشناس زهرا رضایی (آرامش حق توست)
4073,3802342,21182889.0,پادکست روشنگری - کتاب های ممنوعه,110,2452,,Roshangari
904,2480230,19790640.0,MASAF مصاف,294,2447,,MASAF
2122,5001256,26209085.0,Dadpouyan پادکست جنایی دادپویان,38,2445,,Dadpouyan پادکست دادپویان
3609,1959461,10228008.0,Radio Tameshk (رادیو تمشک (پادکست فارسی,19,2443,,Radio Tameshk
1819,3145591,28350929.0,تجربه با شیرین | Tajrobeh,55,2443,,Shirin Naseri
2607,2430357,16118885.0,پادکست فارسی کاریز / Kariz,18,2431,,Kariz Podcast
3523,2878593,18642676.0,آواهای کم‌شنیده از دیروز تا امروز,418,2431,,آواهای کم شنیده از دیروز تا امروز
1827,2926709,18706543.0,ExtremeCast / پادکست فارسی اِکستریم,13,2413,,ExtremeCast
2809,2735551,16124597.0,جاده موفقیت,450,2411,,S.F
3128,2716283,18008736.0,ArchiCaster | پادکست معماری آرکی کستر,38,2391,,ArchiCaster
2305,2409703,9449716.0,silmarillion_podcast|ارباب حلقه ها + هابیت,213,2382,,mohamad.anatar
2199,4850003,18525977.0,Daqayeq podcast / پادکست دغایغ,18,2380,,Tara Najafi
1572,4038729,8808779.0,Malakoot_Podcast | پادکست ملکوت,13,2375,,Hamidreza FarYaghoobi
2510,3022980,18962974.0,پادکست فارسی واهمه | vaheme,22,2356,,vahid hasani
504,3858387,21316276.0,Madaar | مدار,6,2327,,Ehsaan Karamy
1946,1410221,8031764.0,داستان انقلاب,14,2293,,Mahmoud Azimaee
3513,2196042,10070604.0,پادکست گارسه,37,2287,,garseh
3831,3127146,19214136.0,پادکست اثرمرکب,6,2276,,havosh Accelerator
2329,2785094,15836248.0,مدرسه تحول دیجیتال,24,2276,,مهدی شامی زنجانی
551,2840275,8731812.0,پادکست فارسی خرمکست-KharmaCast,12,2243,,Mona Momenzadeh
734,4910844,21516091.0,پادکست بوطیقا | Boutigha Podcast,28,2226,,Boutigha Podcast
1432,1374569,16198343.0,پادکست خوشفکری,87,2225,,Khoshfekri
2313,5001265,26061811.0,رادیو ردیف,12,2222,,Payvar Foundation
3113,2699354,17945079.0,آموزش زبان ترکی استانبولی _ بانادیا,11,2204,,BaNadia
3099,2804805,17630511.0,هزار و یک شب,204,2203,,farzaneh alemi
4029,4795142,24164336.0,کرشمه | آموزش آواز و خوانندگی,10,2202,,Omid Shojaei
352,2764388,9753769.0,کتاب صوتی شازده کوچولو با صدای احمد شاملو,0,2201,,Amin Podcaster
2502,4847474,21227933.0,پادکست فارسی امروز فهمیدم Emrooz Fahmidam,53,2199,,Ahmad Sedighpour
1888,5438037,24851328.0,Fardaye Eghtesad Radio | رادیو فردای اقتصاد,123,2195,,feghtesad
2304,2236220,15076825.0,پادکست هشتگ | HashtagCast,37,2191,,Nima Barzegar
1076,4687642,24061420.0,آموزش زبان ایتالیایی نصرت,101,2191,,radio zaban
2572,2625388,19952709.0,Cineport دریچه سینما پادکست سینمایی,24,2185,,Belal Taheri
709,4491843,23570750.0,Mortal Podcast | پادکست مورتال,17,2177,,Mortal Podcast
3691,3712631,20531476.0,قصه هام ghesseham انتقال به صفحه جدید در کست باکس,26,2167,,ghesseham
4307,4531787,22092323.0,Kimiyummy,22,2164,,Kimiya Tehrani
692,4707513,24210286.0,سرگیجه | Sargijeh,104,2159,,joseph
3940,3379067,19750566.0,saririclub.com,31,2155,,iman sariri
865,2409006,14490442.0,شنیدستان پادکست صوتی + ناداستان Shenidastan,6,2152,,Davood Arsooni
2191,4141282,22027234.0,تاکسی مد | taximad,10,2148,,majale.mad
3503,2116552,11814877.0,صادکست | پادکست رضاصاد,22,2136,,rezasaad
2190,1416090,8494986.0,نود و هشت، پنجاه و سه,7,2135,,Podcast 9853
829,3332972,21649345.0,نامه به کودکی که هرگز زاده نشد,24,2124,,Pardis
1643,4912632,20812561.0,پادکست فوتبالی فوتبال‌تراپی | FootballTherapy,168,2120,,Iman Vahid
1199,5048111,25088563.0,FPL Club | پادکست فارسی فوتبال فانتزی,17,2112,,Mohammad Reza Amini
3138,2721914,18087573.0,دکتر عرفان لاجوردی - دارالوکاله فرصت,391,2110,,Forsat Mc
2500,2168914,14919465.0,پادکست هنگامه,30,2110,,hengameh podcast
1790,4893333,19997612.0,(Beyond Stories) فرای قصه‌ها,8,2107,,فرای قصه‌ها پادکست
3189,2846974,18558103.0,پادکست رادیو روجا,21,2102,,radio_roja
3538,2708148,18003241.0,صداباز - بهناز بستاندوست,879,2101,,صداباز
1267,4767576,15974855.0,Footeamo | پادکست فوتبالی فوتیمو,36,2101,,Footeamo Podcast
1972,2354546,9072857.0,خشت خام,38,2091,,Khodayar Doustar
1109,2962253,18688342.0,دکلمه‌ های ناب,39,2082,,Alireza m
1379,1397742,9511716.0,DemoVersion Podcast پادکست دموورژن,5,2051,,Hesam Haddad
3746,3536772,18253522.0,Tarikh Mige Podcast | پادکست تاریخ میگه,7,2049,,Mehdi Tabatabaee
3607,4568483,11714417.0,کافه بزرگسالی,70,2032,,Massoud Heydarian
3926,3125267,19208523.0,رادیو شهر موفقیت,19,2015,,شهر موفقیت
347,1502086,9753769.0,Radio Jabe | پادکست فارسی رادیو جعبه,6,2007,,Amin Podcaster
1595,3906801,24083315.0,LUNAR  | لونار,20,1988,,RADIO XARGOOSH
3797,4699305,20103419.0,پادکست کوایدان,12,1981,,Babak Amani
502,4116726,22060925.0,تاریخ شفاهی بنیاد مطالعات ایران,154,1969,,بنیاد مطالعات ایران
620,2656493,14852759.0,پادکست سرخابی|Sorkhabi Podcast,0,1966,,Omid Hormozi
562,2203057,6341971.0,رادیو استقلال مالی,45,1964,,mohammad javad mohebi
632,2506491,16553589.0,رادیو مامیران - روانشناسی کودک,11,1954,,پریسا قیاسی
1293,1855303,16219643.0,کوه و کتاب - دکتر مصطفی امیری - کتابخوانی در کوهستان با خلاصه کتاب ها,134,1943,,دکتر مصطفی امیری
891,3620186,20612537.0,Ardavan Anoosh,79,1925,,Ardavan Anoosh
1162,4097906,17869038.0,پادکست فارسی جنایی یک پرونده یک روایت (پرونده جنایت های واقعی),36,1923,4738254.0,YekParvAnDe
1100,2598455,14239575.0,Fight Club | باشگاه مشت زنی,69,1909,,FightClub Podcast
1680,2699646,18537971.0,روزی روزگاری سینما,14,1899,,rozegari cinema
1735,4911042,9935741.0,پادکست منسان:  منابع انسانی و رفتار سازمانی,18,1895,5591034.0,Arsham Navid
583,5028355,29998825.0,پارادوکس,361,1865,,Farda Podcast
716,5042936,26064255.0,Radio Nesyan | رادیو نسیان,8,1858,,Radio Nesyan
3370,2580542,10928557.0,کتاب گویا,30,1846,,Emobin
3964,3442556,19344221.0,کتاب صوتی زوربای یونانی,27,1831,,رادیو دوست
1473,4849739,20119856.0,پادکست صندوق,38,1825,,Vahid Mohebi
262,2188113,14413365.0,باخبر - BaKhabar,1373,1823,,Iran International
2383,2364611,15495112.0,مهاجرت به کانادا با علی مختاری,188,1800,,Ali Mokhtari
1494,3645519,10036973.0,RadioSaan رادیوسان,15,1788,,Radio Gousheh
2373,1449626,8849555.0,Corridor,21,1787,,Corridor
2624,2811825,18460365.0,رادیو استروفیل / Radio Astrophile,15,1785,,nojum aut
3578,5097279,24278354.0,خوانش‌های گنجور,4988,1781,,حمیدرضا محمدی
4113,4786424,24789069.0,تجربه بودن,102,1750,,محمود مقدّسی
2499,4966573,21953727.0,رادیو آن/ماه,11,1749,,رادیو آن/ماه
641,2094656,12376148.0,اینوست پلاس: خطاهای شناختی در مسائل مالی و اقتصادی,6,1738,,اینوست‌ پلاس
1440,4498738,15533520.0,سیگنال | signal,161,1732,,SIGNAL | سیگنال
1445,2222805,14912942.0,Fancast - فن کست,77,1730,,Amir H. Fassihi
3285,2716564,17982374.0,Mowz Podcast,19,1726,,Mowz Podcast
1759,4217350,22388133.0,رادیو قلمدون | Radio Ghalamdoon,5,1723,,Radio Ghalamdoon
2342,2420221,15802192.0,کانال تخصصی اصول و فنون و تکنیکهای مذاکره,13,1720,,امیر بختایی | Amir Bakhtaei
2005,4954137,25785424.0,توسعه فردی,119,1699,,Mohammadreza Fathi
1444,5502166,29199204.0,رادیوکامرس,4,1689,,radio commerce
3163,2113424,12999366.0,رادیو مهاجرت,5,1678,,Go2tr co
2148,5022695,27263374.0,True Crime Farsi پادکست جنایی,16,1670,,True Crime Farsi
814,2435537,16142218.0,فیه ما فی-پادکست سواد مالی,21,1669,,آکادمی هوش مالی
1764,4748287,24545848.0,پادكست فارسى ميراث,1,1646,,Mahsa Razeghi
2370,2400638,14662581.0,mimbigdeli - audioblogs,45,1638,,mimbigdeli
208,4758512,19274895.0,DrHolakouee_RazhaVaNiazha,944,1634,,Afshin T
1577,5082127,19138937.0,همه چیز به گا رفته,2,1626,,Milad
2310,4898310,24109785.0,sherlock talk | پادکست شرلوک تاک,17,1605,,sherlock talk |  پادکست شرلوک تاک
1446,2995222,18795004.0,دکتر علی ثاقبی,100,1596,,Ali
604,4897409,17524690.0,Radio Hekmatane | رادیو حکمتانه,79,1585,,Radio Hekmatane
1455,4896259,20517168.0,پادکست خاکستریِ روان,43,1570,,محمد مهرگان
2096,2093082,12323791.0,رادیو استارتاپ 360,224,1570,,Ramin Fotovat
3602,1421210,8537027.0,پادکست به تدریج,9,1558,,اسماعیل محمدولی
2725,2543321,16870427.0,ازدواج موفق,15,1554,,NLP Radio
2669,2061918,10911807.0,آلبوم‌های سال به انتخاب پاراساندر و اورسی,7,1552,,owrsi
3620,1957763,10433519.0,داستان شب وفانوس,4,1541,,Fanoos
200,4919360,21454805.0,رادیو جهنم Radio Jahannam,7,1538,,Radio Tragedy
388,1983304,8991560.0,آپوستروف | apostrophe,3,1536,,Aminoofsky
3909,3365263,19094064.0,کانال سقوط به روایت فیلسوف خیابان,137,1530,,فیلسوف خیابان
2115,3646453,23324317.0,رادیو پی‌وست Radio Peyvast,12,1524,,Peyvast Podcast
3098,2785711,17630511.0,BoOKCaST,264,1522,,farzaneh alemi
1419,2903732,16658168.0,راموجی,8,1512,,راموجی
3829,3491759,15206127.0,کتاب صوتی هنر متقاعد کردن دیگران و رسیدن به خواسته‌ها,4,1497,,Saman
2596,2132404,13518155.0,Panenka Football Podcast | پادکست فوتبالی پاننکا,107,1495,,پادکست فوتبالی پاننکا | Panenka Football Podcast
457,3685252,18251117.0,Deutschegration پادکست فارسی,6,1478,,Farhad
3201,2130888,13477446.0,جلسات روانکاوی و فرهنگ,66,1476,,xunisra
1299,4299398,22517005.0,Untashgaal اونتاشگال,10,1473,,Untash Gaal
411,3286376,19586433.0,ARCTALK,6,1473,,ARC TALK
3576,1948674,10399523.0,ParaSounder | پاراساندر,59,1469,,Omid Soltani
3588,3060599,19047935.0,The Next Step Show (NSS Podcast),123,1466,,Amir Sed
2527,2167937,14152815.0,Flaneur | فلانور,10,1466,,Mehdi Nourian
899,4845695,24903228.0,ArdaPodcast | آرداپادکست,22,1462,,ArdaPodcast
2792,2354067,9714597.0,کتاب پله پله تا ملاقات خدا,42,1455,,Nastaran Momtaheni
2449,2752758,18238715.0,Radio 439 - رادیو ۴۳۹,111,1438,,Radio 439
2361,4604508,23539845.0,easy psychology | روانشناسی به زبان ساده,11,1423,,محمد یوسف تبار
1845,4597123,20944367.0,ArfaTalk,37,1401,,Arfa maddi
2178,4896223,25333502.0,تریاژ,19,1399,,Triage Podcast
2474,4999185,26184931.0,مدی‌پدیا: مهاجرت پزشکان به آلمان,6,1398,,Medipedia
3147,2493581,14946259.0,Popcorn Talk (پاپکورن تاک),143,1382,,H.R. Nikoofar
779,4950972,25061497.0,miiim school | مدرسه میم,6,1362,,Mr.miiim | آقای میم
1288,4498704,14077619.0,رادیو هم آوا,13,1358,,Radio HamAva
2127,4950892,23670025.0,جورچین با دکتر احسان متین فر,18,1357,,joorchin humanact
1835,5212710,8208814.0,Samaak Audio Mag,73,1355,,Farshid Sadatsharifi
2132,4706459,24556917.0,Zamin Podcast -  پادكست زمين,1,1349,,Zamin Podcast
1202,4625453,23578032.0,پادکست تاریخی گوسان | Goosan podcast,12,1348,,پادکست تاریخی گوسان
594,2775553,11650769.0,پیزاین | Pesign,72,1348,,Moe Fatehi
2611,3359695,15140843.0,پادکست مدوناک,35,1339,,hamid reza Taher
2259,5351224,18724943.0,ریل |  Railpodcast,36,1332,,Soheil Izadi
143,3019300,18950115.0,Dast Cast دست کست,15,1331,,Dast Cast دست کست
651,1401104,6966332.0,Jigsaw Podcast | جیگسا,3,1329,,Mehrad Rousta
1719,4695229,24129938.0,پادکست درون نگر /جاده ی مدیتیشن,17,1329,,Hamid yazdani ✓
2317,4907176,21519754.0,Utopia | اتوپیا,21,1315,,Elyar Mohammadzadeh
4170,4638532,21105524.0,پادنامه,25,1298,,roodabeh
2625,2833671,20753965.0,رادیو نمانا,66,1298,,nmana radio
2114,4646283,21514039.0,نکته زیست (آموزش زیست کنکور),26,1298,,Ruhollah Abolhasani
2497,3814115,21208408.0,مایندر,4,1285,,Mehran Goodaz
3786,4905636,22834422.0,gijgah | گیجگاه,18,1284,,Yasmin Hashemi
3244,2850115,18567320.0,Radio Vesta( رادیو وستا),30,1282,,farzad javan
3330,2667761,15481350.0,سیاحت‌نامه‌ی شاردن,8,1278,,Arash
1204,4993024,26117758.0,پادکست فارسی منطقه خاکستری Gray Zone,5,1273,,Gray Zone
2105,4264351,26321207.0,دچار اختلال دوقطبی - یک دیوانه,42,1268,,Melancholi
3490,2128488,13432297.0,پادکست طنز سیاسی ایران-۵۷,33,1263,,iran 57
3967,3290001,13958896.0,رادیو ریاضی,68,1259,,mahdi meisami
2735,2633123,16870427.0,فنون متقاعد سازی,24,1253,,NLP Radio
1158,3081481,15103375.0,پادکست چم و خم | Chamokham,53,1250,,MAHID (Mahla & Vahid)
1349,3610894,19624777.0,تله شادمانی,28,1246,,shadi lavi 🦋
1875,3358355,19794529.0,سوم ژانویه,52,1245,,january third podcast
2312,4761944,14824686.0,karigap! - کاری‌گپ,18,1239,,Mohammad mahdi Asgari
920,4899220,25359126.0,کیمیاگر,29,1238,,Ebrahim Asadi
854,2579130,11097460.0,سفرنامه خانه / safarnamekhane,22,1230,,Hassan
335,4346791,23794517.0,پادکست سینما اسپویلر |‌ فیلم و سریال,23,1229,,cinema spoiler
3215,2360501,6953752.0,پادکست هُشتَک | Hoshtak,8,1227,,MohammadSalar
370,2675079,17357953.0,رادیو گردسوز,97,1226,,Gerdsoz Radio
2291,2987297,18878264.0,HERACAST | هراكست,11,1225,,HERACAST
898,4964548,25811870.0,Shoa Cast | ویدئوکست و پادکست شعاع,44,1221,,Shoa Cast
3188,2585999,16944070.0,HesWork,9,1211,,HesWork
437,4481413,22522476.0,Radio Mi | رادیو میــ,6,1208,,Milad Nouri
2223,5168572,24248644.0,ایران و انقلاب - تاریخ شفاهی انقلاب‌های ایران,66,1204,,Heevad Radio
3497,2087971,12188087.0,هزار داستان حسابداری,27,1204,,Mohsen Ghasemi
3875,3456282,18828205.0,Radio safar رادیوسفر,7,1197,,RadioSafar
2579,2853116,18633356.0,GheseShahr/قصه شهر,12,1195,,Ghese shahr
1165,5462518,17639820.0,دیجیتال مارکتینگ خط یک,273,1183,,علی اکبر فرج
906,5025086,26452626.0,مشیریه: نامه‌ی تاریخ و حقوق,64,1176,,مشیریه
2739,2563506,16870427.0,رهایی از افکار مزاحم,31,1176,,NLP Radio
224,2700840,9827877.0,انگلیسی بی کلاس English_b_kelas,227,1176,,hajar soleimani
1709,2733493,16875878.0,Content Way || مسیر محتوا,24,1165,,aydin daryan
2632,2854292,18567987.0,برخوردها,18,1162,,Atour آتور
1721,4926382,22950381.0,پادکست کافه بیست تا سی,95,1159,,بیست تا سی
1451,5076292,26760805.0,رادیو پُتک,40,1158,,Radio Potk - رادیو پُتک
2733,2559153,16870427.0,اعتماد به نفس,18,1157,,NLP Radio
454,3022583,18451236.0,ZarafeSefid | پادکست فارسی زرافه سفید,11,1156,,Samira & Mihdí
3517,2381232,15680150.0,رادیو نوستالژی,3,1148,,Meisam Fereidounpour
3426,2223771,14925220.0,Jeddi Podcasts | پادکست جدی,20,1143,,Jeddi Podcasts | پادکست جدی
2263,5574399,24495312.0,صادراتی|Saderati,20,1137,,Ashkan Bahrami
56,1967684,26899294.0,REDRUM,3,1125,4498626.0,شنوتو shenoto
2532,2428720,21315880.0,Nima Shafiezadeh,0,1124,,Nima Shafiezadeh
3498,2451868,12891118.0,رادیو قصه,13,1122,,Mohammad Saberi
3593,1932220,10348440.0,Radio day,12,1115,,radio day
2985,2712649,17913697.0,سه دقیقه در قیامت,55,1111,,Vahid Valian
2704,2100125,12561309.0,معین,10,1102,,Mehrdad Seyfi
839,3396233,19900267.0,پادکست چرتکه,21,1102,,Chortke Podcast
1342,4940248,25665073.0,لیاکست | Liacast,43,1088,,Lia Mag
3842,3294245,19613468.0,تاریخ اسلام,232,1087,,پرسش های اسلامی
989,2460594,18101342.0,MythBahar,24,1087,,Bahar Mostafiz
2415,3042932,19003401.0,درس گفتارهای روانکاوی و فرهنگ - دکتر روزبه توسرکانی,102,1080,5026842.0,Searching For Truth
2547,2275595,19716673.0,Penart | پنارت,131,1077,,Penart Podcast
3304,2660654,16877018.0,DESIgN CAST | دیزاین کست,15,1066,,_DesignCast_
1464,5036716,19779906.0,قانون ۵ ثانیه خلاصه‌,8,1047,,Mahbod Darami
2600,2218253,14806542.0,پادکست هنرگرد,3,1046,,میثم شمس _ آرزو قصَبی
1452,4514296,23065202.0,Psyclick - سای کلیک,11,1036,,PsyClick
2699,1495243,3291049.0,Fight Era Podcast - پادکست عصر مبارزه,77,1035,,Nima Yousef nejad
2906,2434292,16147577.0,Jazebe جاذبه,66,1031,,Radio Arina(AMG) رادیو آرینا FM88.9HD4
4310,4046417,11096654.0,"راهنمای مهاجرت- کوچی-
Koochi",7,1027,,pooriya sabour
3425,2281578,15183894.0,آموزش سئو,7,1026,,Mizfa com
2411,2704753,18262710.0,Chizmiz چیزمیز,20,1019,,Parham
2871,2667054,17746428.0,مهارت‌های زناشویی,30,1015,,Audio Book
266,2512273,14413365.0,Talk show - چشم‌انداز,1254,1012,,Iran International
1201,4575272,17306646.0,مهرگان | Mehregan,14,1011,,parisa zandieh
3140,2736233,17865972.0,Learnudio | لرنودیو,20,1011,,Asre Pardakht | عصر پرداخت
2030,4906648,25418763.0,انسان شناسی,163,1010,,avan group
1421,2490251,22732715.0,رادیو دورنما,82,994,,Fateme Moslehzade
2515,2495726,14979560.0,Mahmoud Moazami | محمود معظمی,5,993,,Mahmoud Moazami
1062,2092320,12290571.0,مثنوی معنوی (الف لام ميم),111,991,4901938.0,Alif Lam Mim
269,1755339,12819871.0,Zabane Ghesseha | پادکست زبان قصه‌ها,24,985,,PersianBMS
167,3468056,18625493.0,Footballcast,165,985,,فوتبالکست
2080,3455529,20044360.0,Imaa Podcast |  پادکست ایما,6,984,,ima podcast
1969,3091275,19172374.0,جاب کست,12,981,4942463.0,Sanaz Najd
2945,2693132,8278756.0,Talare Ayeneh | تالار آینه,347,980,,Y A
3741,4674603,21221505.0,سیمیا,45,980,,Saeid Zare Mohammadi
3095,2591700,16578563.0,Radio Aqvarium | رادیو آکواریوم,28,980,,Amir Mirzamohamad
2416,2664971,17725630.0,Self Plus - سلف پلاس با مهدی چهابی,20,977,4957507.0,Mahdi Chahabi
807,2434881,9076227.0,Dastan,7,975,,Amir Andalibi
1026,4237325,14251061.0,RadioNo | داستان نوجوان رادیونو,27,974,,Daryush Bahrani
3443,2094432,12368196.0,مسیرآفرین,27,974,,farshad akhtarian
3825,4497829,20152366.0,ذره بین,15,971,,siavash aghdaie
1156,3676918,20807575.0,همپرسگی,6,968,,podcast hamporsegi
1968,4661481,18268226.0,راه هنرمند | پادکستی درباره خلاقیت,5,964,,Maedehavaee
1373,2815522,18200536.0,زندگی نارنجی,11,963,,زندگی نارنجی
386,1459436,8991560.0,Giocatore Podcast,59,956,,Aminoofsky
2742,2570266,16870427.0,مثبت اندیشی,31,956,,NLP Radio
1905,4894018,25317813.0,RadioChaos رادیوکااوس,28,955,,Haftmun publication
932,4962847,17407048.0,درس گفتارهای قرآن - دکتر روزبه توسرکانی,324,954,,Abolfazl Mohebbi
3072,2818486,18477112.0,داستان های کوتاه با رزا,170,950,,Roza Moghaddam
2629,2868688,18595678.0,باده پرست (پادکست حافظ خوانی),17,946,,Reza Khodavand
2203,2476075,16497752.0,رادیو هیچ‌کیدز - Radio Hichkids,41,938,,Radio Hichkids
3358,2210090,10329427.0,Freelancer - فریلنسر,24,936,,Banafsheh Ghasrfakhri
1046,2090062,12202198.0,خصوصی - Khosousi,396,929,,Khosousi
1466,4805958,24919548.0,Hidden Talk,18,924,,Mehrad
1683,4657702,23867061.0,مجله اینترنتی آموزش مشاورین املاک,10,921,,mahdi farsi
3712,3507129,20254880.0,TenByOne,73,916,,TenByOne
2991,2738236,16971741.0,کتاب صوتی «مادام پیلینسکا و راز شوپن» اثر اریک امانوئل اشمیت,7,912,,کتابخوان صوتی
3597,2611033,15607397.0,پادکست هیستاریک | Historic Podcast,15,906,,Lexios
2246,4715862,24214189.0,رادیو انگیزه,13,906,,Alireza Zekavatmand
427,2595000,23112845.0,Night Tales | قصه‌های شب,171,898,,Reza Karimabadi
4019,5351246,28216399.0,BadTrip Podcast,61,895,,BadTrip Podcast
3411,2170525,14135923.0,پادکست کملوت,8,895,,camelot podcast
3769,4187552,19086043.0,خلاصه کتاب واقعیت | Factfulness Digest,12,891,,koorosh komeilizadeh
2101,3461415,16266564.0,Black Dog Radio,22,890,,Mohammad Reza Shahrokhi nejad
2639,3057570,18561955.0,iTalkEnglish,9,890,,ITalkEnglish
412,2717720,17793142.0,Goosheno پادکست ادبی گوشنو,28,889,,goosheno
2038,2230946,11791230.0,Radio Zarir | رادیو ظریر,13,889,,رادیو ظریر
3529,2810269,18443027.0,کلاس شاهنامه شاهرخ مسکوب,32,888,,Gibreel Walla
3872,3345886,19640590.0,Radio Rooh | رادیو روح,4,886,,حمیدرضا روح بخش
363,2789360,24779825.0,وقایع‌نامه - Vaghayeh Nameh,16,883,,Radio Iran International
2065,5069280,24287921.0,هنر رندانه‌ی به تـ*&%^*م گرفتن,36,882,,Cheshme Cast
3065,2690375,17880318.0,PowerEn - مهندسی برق,33,880,,Power En
1601,4893998,15708394.0,Cubic | کوبیک,30,878,,Kimia Ansari
3259,2141654,13675580.0,پادکست سمر | Samar Podcast,14,871,,samar pod
1095,5253638,20504519.0,تاریخ شفاهی با شهروز🎙,44,869,,شهروز
2935,1698504,9918644.0,رادیو ویرگول,26,867,,virgool radio
1631,2491866,11513357.0,رادیو داستان | Radio Daastaan / بهنام درخشان / Behnam Derakhshan,48,865,2086010.0,Behnam Derakhshan / بهنام درخشان
2676,2092202,12289404.0,yekpellebalatar,13,863,,YekPelleBalatar
1582,2753978,18206694.0,داستان اپرا,4,863,,operastory
2242,2178675,14171004.0,پادکست بمیروبخون,6,861,,Amir Saman Memaripour
1459,4805775,24917563.0,رادیو جاده | داستان و نمایش های صوتی,44,860,,Reza Safavi
2253,4502756,22936011.0,Total Football Podcast | پادکست توتال فوتبال,112,856,,Total Football
2008,5175055,27047202.0,بدون درد | BedooneDard,13,856,,saberoo
3561,2529057,16873647.0,حرف حساب,70,851,,موسسه پژوهش و آموزش همکاران سیستم
2107,3472798,20146900.0,Radio Void | رادیو وید,11,851,,Radio Void رادیو وید
4078,4934248,25612250.0,پادکست کوله گرد/Kooleh Gard,18,847,,shab.ir
3217,2013089,10775154.0,Radio Football,31,845,,saman zamanzadeh
925,1313314,16032690.0,به راه بادیه,105,845,,Ali Sekhavati
